,artist,pixelsx,pixelsy,size_bytes,style,title,new_filename,filepath
7032,Mary Cassatt,800.0,514.0,90228.0,Impressionism,Susan Comforting the Baby (no.2),43771.jpg,five_classes/43771.jpg
7033,John Henry Twachtman,768.0,535.0,104282.0,Impressionism,Trees Across the River,65371.jpg,five_classes/65371.jpg
7034,Victor Borisov-Musatov,573.0,717.0,47712.0,Impressionism,A Caucasian Study,91402.jpg,five_classes/91402.jpg
7035,Victor Borisov-Musatov,712.0,577.0,37298.0,Impressionism,Flowers,102124.jpg,five_classes/102124.jpg
7036,Valentin Serov,523.0,785.0,21975.0,Impressionism,Portrait of Dmitry Stasov,48151.jpg,five_classes/48151.jpg
7037,Eugene Boudin,904.0,454.0,85682.0,Impressionism,Beach Scene at Trouville,45444.jpg,five_classes/45444.jpg
7038,Giovanni Boldini,500.0,820.0,112488.0,Impressionism,Newspaperman in Paris (The newspaper),94270.jpg,five_classes/94270.jpg
7039,Honore Daumier,554.0,740.0,29976.0,Impressionism,Bathers,102063.jpg,five_classes/102063.jpg
7040,Konstantin Korovin,553.0,741.0,38929.0,Impressionism,Portrait of the Artist V. V. Wulf,43128.jpg,five_classes/43128.jpg
7041,Eugene Boudin,800.0,512.0,71661.0,Impressionism,"Antwerp, the head of Flanders",151.jpg,five_classes/151.jpg
7042,Jose Maria Velasco Gomez,800.0,512.0,219862.0,Impressionism,El Monte Calvario,69226.jpg,five_classes/69226.jpg
7043,Winston Churchill,700.0,585.0,74510.0,Impressionism,Seascape with Conical Buoy,47965.jpg,five_classes/47965.jpg
7044,Edouard Manet,565.0,724.0,34533.0,Impressionism,Mother in the Garden at Bellevue,5833.jpg,five_classes/5833.jpg
7045,John Atkinson Grimshaw,800.0,511.0,110935.0,Impressionism,"Salthouse Dock, Liverpool",78353.jpg,five_classes/78353.jpg
7046,Kazimir Malevich,584.0,700.0,104824.0,Impressionism,Apple Tree in Blossom,7425.jpg,five_classes/7425.jpg
7047,Peder Severin Kroyer,811.0,504.0,62905.0,Impressionism,Summer Evening on the Beach,51176.jpg,five_classes/51176.jpg
7048,Theodor Pallady,567.0,720.0,71929.0,Impressionism,Bridge Over Seine,100517.jpg,five_classes/100517.jpg
7049,Lesser Ury,532.0,767.0,122255.0,Impressionism,Berlin street scene with horse-drawn cabs,21252.jpg,five_classes/21252.jpg
7050,Laszlo Mednyanszky,800.0,510.0,99342.0,Impressionism,At the Iron Gate,71372.jpg,five_classes/71372.jpg
7051,Laura Knight,510.0,800.0,71860.0,Impressionism,The Gypsy,90501.jpg,five_classes/90501.jpg
7052,George Henry,800.0,510.0,78757.0,Impressionism,Brig o' Turk,20541.jpg,five_classes/20541.jpg
7053,Henry Herbert La Thangue,510.0,800.0,60662.0,Impressionism,"Study of the Bust of a Young Cornishwoman, with a Window behind",77852.jpg,five_classes/77852.jpg
7054,Maurice Prendergast,362.0,1126.0,91769.0,Impressionism,Lady with a Red Sash,39433.jpg,five_classes/39433.jpg
7055,Francis Picabia,700.0,582.0,80326.0,Impressionism,Moret-sur-Loing,61210.jpg,five_classes/61210.jpg
7056,Ferdynand Ruszczyc,800.0,509.0,73170.0,Impressionism,Brzeg morski,77144.jpg,five_classes/77144.jpg
7057,Nikolay Bogdanov-Belsky,585.0,696.0,164489.0,Impressionism,Two Girls on a Footbridge,18835.jpg,five_classes/18835.jpg
7058,Ivan Grohar,679.0,599.0,147153.0,Impressionism,Kamnitnik,71825.jpg,five_classes/71825.jpg
7059,Piet Mondrian,758.0,536.0,57499.0,Impressionism,Polder Landscape with a Train and a Small Windmill on the Horizon,70266.jpg,five_classes/70266.jpg
7060,Mikhail Nesterov,651.0,624.0,41837.0,Impressionism,Autumn in a Village,64128.jpg,five_classes/64128.jpg
7061,John Henry Twachtman,748.0,543.0,38107.0,Impressionism,"Winter Landscape, Cincinnati",86881.jpg,five_classes/86881.jpg
7062,Alfred Sisley,700.0,580.0,154692.0,Impressionism,Hoar Frost St. Martin s Summer (Indian Summer),87968.jpg,five_classes/87968.jpg
7063,Victor Borisov-Musatov,509.0,797.0,35888.0,Impressionism,Young Girl on the Balcony,90067.jpg,five_classes/90067.jpg
7064,Konstantin Korovin,465.0,872.0,25907.0,Impressionism,In a Summer Cottage,47018.jpg,five_classes/47018.jpg
7065,Armando Reveron,755.0,537.0,133170.0,Impressionism,Fiesta en Carballeda,34232.jpg,five_classes/34232.jpg
7066,Nikolay Bogdanov-Belsky,582.0,696.0,259012.0,Impressionism,Trout Fishing,37978.jpg,five_classes/37978.jpg
7067,Konstantin Korovin,405.0,1000.0,106293.0,Impressionism,Paper lanterns ,52004.jpg,five_classes/52004.jpg
7068,Jose Maria Velasco Gomez,800.0,506.0,268325.0,Impressionism,Barranca del muerto,38721.jpg,five_classes/38721.jpg
7069,Theophrastos Triantafyllidis,800.0,506.0,185101.0,Impressionism,Women in the Royal Gardens,6539.jpg,five_classes/6539.jpg
7070,Iosif Iser,562.0,720.0,90010.0,Impressionism,Spanish Women,51761.jpg,five_classes/51761.jpg
7071,Lilla Cabot Perry,415.0,975.0,491194.0,Impressionism,The Poacher (also known as The Hunter),33223.jpg,five_classes/33223.jpg
7072,Horace Trenerry,694.0,583.0,46429.0,Impressionism,"Evening light, Flinders Ranges, SA",51099.jpg,five_classes/51099.jpg
7073,Santiago Rusinol,700.0,578.0,174416.0,Impressionism,Summer Shower,925.jpg,five_classes/925.jpg
7074,Giuseppe de Nittis,901.0,449.0,96919.0,Impressionism,Return from the Races,7961.jpg,five_classes/7961.jpg
7075,Konstantin Korovin,713.0,567.0,43760.0,Impressionism,Still Life,74691.jpg,five_classes/74691.jpg
7076,Theodor Philipsen,750.0,539.0,161408.0,Impressionism,Cows homeward bound in the evening,35081.jpg,five_classes/35081.jpg
7077,Victor Borisov-Musatov,513.0,788.0,41407.0,Impressionism,Portrait of Nadezhda Staniukovich,88884.jpg,five_classes/88884.jpg
7078,Mary Cassatt,594.0,679.0,44397.0,Impressionism,Portrait of Charles Dikran Kelekian,80876.jpg,five_classes/80876.jpg
7079,Joaquín Sorolla,504.0,800.0,140642.0,Impressionism,Italian Street,68083.jpg,five_classes/68083.jpg
7080,Valentin Serov,492.0,819.0,38305.0,Impressionism,Portrait of Margarita Morozova,102785.jpg,five_classes/102785.jpg
7081,Victor Borisov-Musatov,562.0,716.0,31717.0,Impressionism,Roses and Catkins,28874.jpg,five_classes/28874.jpg
7082,Alfred Sisley,738.0,545.0,33304.0,Impressionism,View of St Cloud,53062.jpg,five_classes/53062.jpg
7083,Theophrastos Triantafyllidis,615.0,653.0,115622.0,Impressionism,Photographer,21641.jpg,five_classes/21641.jpg
7084,Ilya Mashkov,803.0,500.0,157270.0,Impressionism,Neva. Islets. Rest House,7805.jpg,five_classes/7805.jpg
7085,Alfred Sisley,570.0,704.0,61353.0,Impressionism,"The Church at Moret, Winter",83703.jpg,five_classes/83703.jpg
7086,Kazimir Malevich,573.0,700.0,92737.0,Impressionism,Spring Landscape with a Cottage,39836.jpg,five_classes/39836.jpg
7087,Auguste Herbin,697.0,575.0,214724.0,Impressionism,Green Landscape,79057.jpg,five_classes/79057.jpg
7088,Theodor Philipsen,750.0,534.0,218081.0,Impressionism,"The large reservoir, Saltholm",73836.jpg,five_classes/73836.jpg
7089,Edouard Manet,704.0,568.0,48218.0,Impressionism,The Departure Of The Folkestone Boat,72630.jpg,five_classes/72630.jpg
7090,Pierre Emmanuel Damoye,857.0,466.0,391762.0,Impressionism,Near Amiens,20742.jpg,five_classes/20742.jpg
7091,William James Glackens,698.0,572.0,186263.0,Impressionism,Lenna Painting (The Artist's Daughter),37285.jpg,five_classes/37285.jpg
7092,Alfred Sisley,694.0,575.0,253262.0,Impressionism,Barges at Billancourt,69887.jpg,five_classes/69887.jpg
7093,Peder Severin Kroyer,811.0,492.0,90296.0,Impressionism,Sea at Skagen,43505.jpg,five_classes/43505.jpg
7094,Mary Cassatt,570.0,700.0,143712.0,Impressionism,In the garden,20211.jpg,five_classes/20211.jpg
7095,Giovanni Boldini,512.0,779.0,96102.0,Impressionism,Head of a Lady with Yellow Sleeve,99288.jpg,five_classes/99288.jpg
7096,Marianne North,944.0,422.0,66965.0,Impressionism,"Near Suez, Red Sea",75119.jpg,five_classes/75119.jpg
7097,Edouard Manet,700.0,569.0,21282.0,Impressionism,Madame Manet on a Blue Sofa,96378.jpg,five_classes/96378.jpg
7098,Octav Angheluta,577.0,690.0,159833.0,Impressionism,The Doll,20293.jpg,five_classes/20293.jpg
7099,Giovanni Boldini,740.0,538.0,146766.0,Impressionism,A Midsummer Night's Dream,43678.jpg,five_classes/43678.jpg
7100,George Henry,581.0,685.0,63581.0,Impressionism,The Reading,97993.jpg,five_classes/97993.jpg
7101,Edouard Manet,547.0,727.0,40807.0,Impressionism,Lilac in a glass,19278.jpg,five_classes/19278.jpg
7102,Henri Matisse,566.0,702.0,44662.0,Impressionism,Vase of Sunflowers,45126.jpg,five_classes/45126.jpg
7103,Constantin Artachino,550.0,722.0,142326.0,Impressionism,Christ (Study),98828.jpg,five_classes/98828.jpg
7104,Edouard Manet,700.0,567.0,97569.0,Impressionism,On the Beach,92861.jpg,five_classes/92861.jpg
7105,Joaquín Sorolla,800.0,496.0,193666.0,Impressionism,Valencia Beach. Fisherwomen.,64513.jpg,five_classes/64513.jpg
7106,Edouard Manet,703.0,564.0,38281.0,Impressionism,The Masked Ball at the Opera,60195.jpg,five_classes/60195.jpg
7107,Walter Sickert,543.0,730.0,80146.0,Impressionism,Harold Gilman,40083.jpg,five_classes/40083.jpg
7108,Constantine Maleas,800.0,495.0,174641.0,Impressionism,Nile Landscape,6953.jpg,five_classes/6953.jpg
7109,Joaquín Sorolla,495.0,800.0,129105.0,Impressionism,Valencia Street with awnings,83811.jpg,five_classes/83811.jpg
7110,Edouard Manet,687.0,576.0,46763.0,Impressionism,The reading,95655.jpg,five_classes/95655.jpg
7111,Edouard Manet,565.0,700.0,98020.0,Impressionism,Woman in a tub,69001.jpg,five_classes/69001.jpg
7112,Grant Wood,494.0,800.0,61825.0,Impressionism,The Corn field,61866.jpg,five_classes/61866.jpg
7113,Alfred Sisley,758.0,521.0,127007.0,Impressionism,Orchard,102198.jpg,five_classes/102198.jpg
7114,Philip Wilson Steer,730.0,540.0,33087.0,Impressionism,The Bridge,4308.jpg,five_classes/4308.jpg
7115,Edouard Manet,519.0,759.0,22993.0,Impressionism,Portrait of madame Michel-Levy,29353.jpg,five_classes/29353.jpg
7116,Laszlo Mednyanszky,780.0,505.0,87851.0,Impressionism,Burring Brook with Bridge,87372.jpg,five_classes/87372.jpg
7117,Theodor Pallady,547.0,720.0,78358.0,Impressionism,Still Life With Peonies and Clock,16143.jpg,five_classes/16143.jpg
7118,Gregoire Boonzaier,772.0,510.0,85183.0,Impressionism,Shanty Town,16135.jpg,five_classes/16135.jpg
7119,Paul Signac,757.0,520.0,45110.0,Impressionism,Still Life with a Book,28246.jpg,five_classes/28246.jpg
7120,Valentin Serov,884.0,445.0,30020.0,Impressionism,The White Sea,96870.jpg,five_classes/96870.jpg
7121,Valentin Serov,533.0,738.0,21693.0,Impressionism,Portrait of Yelena Balina,11521.jpg,five_classes/11521.jpg
7122,Victor Borisov-Musatov,550.0,715.0,42709.0,Impressionism,Spring Scene,38793.jpg,five_classes/38793.jpg
7123,Henry Herbert La Thangue,574.0,685.0,99509.0,Impressionism,Gathering Bracken,94753.jpg,five_classes/94753.jpg
7124,Laszlo Mednyanszky,800.0,491.0,72881.0,Impressionism,Fishing on the Tisza,93786.jpg,five_classes/93786.jpg
7125,Alfred Sisley,734.0,535.0,48758.0,Impressionism,Forge at Marly le Roi,38332.jpg,five_classes/38332.jpg
7126,Victor Borisov-Musatov,446.0,879.0,33791.0,Impressionism,In the Park,101309.jpg,five_classes/101309.jpg
7127,Nikolay Bogdanov-Belsky,712.0,550.0,299887.0,Impressionism,Reading Girls,59402.jpg,five_classes/59402.jpg
7128,Paul Gauguin,741.0,528.0,23702.0,Impressionism,The Seine at the Pont d'Iena,19852.jpg,five_classes/19852.jpg
7129,Edouard Manet,558.0,700.0,115763.0,Impressionism,"The model for the ""Bar at the Folies-Bergère""",16284.jpg,five_classes/16284.jpg
7130,Joaquín Sorolla,800.0,488.0,94281.0,Impressionism,Chumberas study,88309.jpg,five_classes/88309.jpg
7131,James Charles,800.0,488.0,78935.0,Impressionism,"Summer, the Village Road",100507.jpg,five_classes/100507.jpg
7132,Francisco Oller,755.0,517.0,92713.0,Impressionism,Barcos del Sena ,10918.jpg,five_classes/10918.jpg
7133,Alfred Sisley,768.0,508.0,74222.0,Impressionism,The Route to Mantes,49887.jpg,five_classes/49887.jpg
7134,Mikhail Nesterov,729.0,535.0,49306.0,Impressionism,Capri. Almond trees in blossom.,6623.jpg,five_classes/6623.jpg
7135,Paul Gauguin,690.0,565.0,44067.0,Impressionism,Mandolina and Flowers,20664.jpg,five_classes/20664.jpg
7136,Laura Knight,568.0,685.0,84758.0,Impressionism,A Dressing Room at Drury Lane,72134.jpg,five_classes/72134.jpg
7137,Giovanni Boldini,556.0,699.0,103817.0,Impressionism,not identified,28699.jpg,five_classes/28699.jpg
7138,Konstantinos Volanakis,765.0,508.0,224652.0,Impressionism,Admiring the ships,26861.jpg,five_classes/26861.jpg
7139,Valentin Serov,551.0,705.0,57309.0,Impressionism,Self-Portrait,40180.jpg,five_classes/40180.jpg
7140,Valentin Serov,767.0,505.0,27829.0,Impressionism,Village,26552.jpg,five_classes/26552.jpg
7141,James Charles,800.0,484.0,80218.0,Impressionism,Winter,15810.jpg,five_classes/15810.jpg
7142,Santiago Rusinol,553.0,700.0,77841.0,Impressionism,Portrait of Eric Satie,23289.jpg,five_classes/23289.jpg
7143,Victor Borisov-Musatov,711.0,544.0,35470.0,Impressionism,In a Boat,2895.jpg,five_classes/2895.jpg
7144,Laszlo Mednyanszky,703.0,550.0,88723.0,Impressionism,Tarn in the Tatra,41229.jpg,five_classes/41229.jpg
7145,Honore Daumier,544.0,710.0,19431.0,Impressionism,Woman and Child on a Bridge,50608.jpg,five_classes/50608.jpg
7146,T. C. Steele,800.0,482.0,156874.0,Impressionism,Berry Picker,65098.jpg,five_classes/65098.jpg
7147,Max Liebermann,570.0,676.0,56844.0,Impressionism,Carl Duisberg,25724.jpg,five_classes/25724.jpg
7148,Max Liebermann,550.0,700.0,91823.0,Impressionism,Portrait of Richard Strauss,90278.jpg,five_classes/90278.jpg
7149,Berthe Morisot,490.0,785.0,100773.0,Impressionism,The Bath at Mesnil,1402.jpg,five_classes/1402.jpg
7150,Henri-Edmond Cross,716.0,537.0,571973.0,Impressionism,The Bay of Cavalieri,91822.jpg,five_classes/91822.jpg
7151,Egon Schiele,357.0,1077.0,58779.0,Impressionism,"Portrait of Leopold Czihaczek, Standing",27642.jpg,five_classes/27642.jpg
7152,Raoul Dufy,715.0,537.0,331920.0,Impressionism,Parisian Bridge,56385.jpg,five_classes/56385.jpg
7153,William Merritt Chase,719.0,534.0,389583.0,Impressionism,"Shinnecock Hills, aka A View of Shinnecock",101289.jpg,five_classes/101289.jpg
7154,Ion Andreescu,548.0,700.0,47001.0,Impressionism,Head of a young man,89914.jpg,five_classes/89914.jpg
7155,Laura Knight,560.0,685.0,58963.0,Impressionism,Ethel Bartlett,389.jpg,five_classes/389.jpg
7156,Winston Churchill,700.0,548.0,77958.0,Impressionism,Near the Pyramids,50607.jpg,five_classes/50607.jpg
7157,Niccolo Cannicci,450.0,852.0,51418.0,Impressionism,A Shell,74066.jpg,five_classes/74066.jpg
7158,Konstantin Korovin,492.0,778.0,23792.0,Impressionism,Woman with Guitar,79910.jpg,five_classes/79910.jpg
7159,Victor Borisov-Musatov,544.0,703.0,40344.0,Impressionism,Boy Seated,47107.jpg,five_classes/47107.jpg
7160,Henry Herbert La Thangue,558.0,685.0,89847.0,Impressionism,On the Ramparts,66130.jpg,five_classes/66130.jpg
7161,Henry Herbert La Thangue,558.0,685.0,101584.0,Impressionism,Ancient Provençal Road,14095.jpg,five_classes/14095.jpg
7162,Edouard Manet,546.0,700.0,79562.0,Impressionism,Portrait of a lady with a black fichu,18083.jpg,five_classes/18083.jpg
7163,Santiago Rusinol,640.0,597.0,114573.0,Impressionism,Huerto del Vinyet,80094.jpg,five_classes/80094.jpg
7164,Gregoire Boonzaier,648.0,589.0,205298.0,Impressionism,"View of Table Bay, Bo-Kaap",35999.jpg,five_classes/35999.jpg
7165,Giovanni Boldini,800.0,477.0,98006.0,Impressionism,Nude of Young Lady on Couch,71743.jpg,five_classes/71743.jpg
7166,Laura Knight,557.0,685.0,80208.0,Impressionism,George Bernard Shaw,95666.jpg,five_classes/95666.jpg
7167,Edouard Manet,586.0,650.0,129338.0,Impressionism,Portrait of Berthe Morisot,21939.jpg,five_classes/21939.jpg
7168,Peder Severin Kroyer,700.0,544.0,172171.0,Impressionism,Luncheon at Antino,14503.jpg,five_classes/14503.jpg
7169,Emil Carlsen,595.0,640.0,144734.0,Impressionism,Connecticut Hillside,8162.jpg,five_classes/8162.jpg
7170,Mary Cassatt,777.0,490.0,90320.0,Impressionism,Lydia Seated in the Garden with a Dog in Her Lap,98255.jpg,five_classes/98255.jpg
7171,Pierre Emmanuel Damoye,857.0,444.0,358607.0,Impressionism,Banks of the River,30973.jpg,five_classes/30973.jpg
7172,Theodor Philipsen,750.0,507.0,193417.0,Impressionism,Homeward at milking-time. Evening. Saltholm,56611.jpg,five_classes/56611.jpg
7173,Konstantin Korovin,496.0,766.0,42800.0,Impressionism,Twilight,22049.jpg,five_classes/22049.jpg
7174,Pericles Pantazis ,725.0,524.0,149487.0,Impressionism,"Landscape with a tributary of the Seine, near Paris",67408.jpg,five_classes/67408.jpg
7175,John Henry Twachtman,803.0,473.0,360198.0,Impressionism,"Miami Canal, Cincinnati",22958.jpg,five_classes/22958.jpg
7176,the Fur Cape,520.0,730.0,71237.0,Impressionism,Baccarat,29681.jpg,five_classes/29681.jpg
7177,Paul Signac,750.0,506.0,43004.0,Impressionism,"The House of Van Gogh (Arles, place Lamartine)",33019.jpg,five_classes/33019.jpg
7178,Alfred Sisley,782.0,485.0,43994.0,Impressionism,Drying Nets,88428.jpg,five_classes/88428.jpg
7179,Carl Larsson,493.0,768.0,123725.0,Impressionism,Otoсo,55164.jpg,five_classes/55164.jpg
7180,Marianne North,944.0,401.0,45668.0,Impressionism,Red Sea,27308.jpg,five_classes/27308.jpg
7181,Giuseppe de Nittis,518.0,730.0,60012.0,Impressionism,Self Portrait,47647.jpg,five_classes/47647.jpg
7182,Iosif Iser,525.0,720.0,94296.0,Impressionism,Paris. Mouffetard Street,42628.jpg,five_classes/42628.jpg
7183,Boceto para el velorio,810.0,466.0,152685.0,Impressionism,Esboço para o velório,47352.jpg,five_classes/47352.jpg
7184,Walter Sickert,730.0,517.0,59890.0,Impressionism,The Little Tea Party Nina Hamnett and Roald Kristian,3122.jpg,five_classes/3122.jpg
7185,Giovanni Boldini,539.0,700.0,148013.0,Impressionism,Girl Reading in a Salon ,96626.jpg,five_classes/96626.jpg
7186,Henri de Toulouse-Lautrec,750.0,503.0,84464.0,Impressionism,C leyran View of the Vignards,102281.jpg,five_classes/102281.jpg
7187,Theodor Philipsen,750.0,503.0,188247.0,Impressionism,"Cattle near a gate, Saltholm",94294.jpg,five_classes/94294.jpg
7188,Robert Spencer,620.0,608.0,425805.0,Impressionism,The Bath ,38637.jpg,five_classes/38637.jpg
7189,Julian Ashton,512.0,736.0,102681.0,Impressionism,The Ball Dress,95914.jpg,five_classes/95914.jpg
7190,John Henry Twachtman,794.0,474.0,345159.0,Impressionism,The Shore,27986.jpg,five_classes/27986.jpg
7191,Spyros Papaloukas,681.0,552.0,45039.0,Impressionism,Boats,71194.jpg,five_classes/71194.jpg
7192,Edouard Manet,559.0,672.0,32539.0,Impressionism,Marguerite de Conflans Wearing Hood,12136.jpg,five_classes/12136.jpg
7193,Edouard Manet,556.0,675.0,41454.0,Impressionism,The Grand Canal,34284.jpg,five_classes/34284.jpg
7194,William Merritt Chase,547.0,686.0,357888.0,Impressionism,Portrait of Julian Oderdonk,78329.jpg,five_classes/78329.jpg
7195,Philip Wilson Steer,750.0,500.0,63388.0,Impressionism,A Summer's Evening,19557.jpg,five_classes/19557.jpg
7196,Carl Larsson,488.0,768.0,132536.0,Impressionism,In the Kitchen Garden,67524.jpg,five_classes/67524.jpg
7197,Ethel Carrick,700.0,535.0,81437.0,Impressionism,The Quay at Dinard,88771.jpg,five_classes/88771.jpg
7198,Stefan Luchian,520.0,720.0,101704.0,Impressionism,Portrait of a Woman,93308.jpg,five_classes/93308.jpg
7199,Theo van Rysselberghe,487.0,768.0,105241.0,Impressionism,Portrait of Children,78778.jpg,five_classes/78778.jpg
7200,Frederic Remington,901.0,415.0,78639.0,Impressionism,Attack on the Supply Train,2377.jpg,five_classes/2377.jpg
7201,Matej Sternen,496.0,750.0,153706.0,Impressionism,The Red Parasol,55707.jpg,five_classes/55707.jpg
7202,Konstantin Korovin,1000.0,372.0,98920.0,Impressionism,Bakhchisaray,76037.jpg,five_classes/76037.jpg
7203,Robert Julian Onderdonk,700.0,531.0,173985.0,Impressionism,"Last Rays of Sunlight, Early Spring in San Antonio",86801.jpg,five_classes/86801.jpg
7204,Walter Sickert,509.0,730.0,51976.0,Impressionism,"Interior of St Mark's, Venice",19692.jpg,five_classes/19692.jpg
7205,Max Liebermann,546.0,680.0,71611.0,Impressionism,Self-Portrait with Palette,34342.jpg,five_classes/34342.jpg
7206,Messolonghi Lagoon,800.0,464.0,138800.0,Impressionism,Landscape,94458.jpg,five_classes/94458.jpg
7207,Theodor Philipsen,750.0,494.0,242589.0,Impressionism,"At the Black Stream, Mejlgaard. Study",22165.jpg,five_classes/22165.jpg
7208,Giovanni Boldini,800.0,463.0,307973.0,Impressionism,The Melon,15241.jpg,five_classes/15241.jpg
7209,John Henry Twachtman,668.0,554.0,403909.0,Impressionism,Cincinnati Landscape,79097.jpg,five_classes/79097.jpg
7210, Thalia Flora-Karavia ,602.0,614.0,101778.0,Impressionism,Portrait of a man,32114.jpg,five_classes/32114.jpg
7211,Auguste Rodin,514.0,719.0,112085.0,Impressionism,Untitled,31192.jpg,five_classes/31192.jpg
7212,Victor Borisov-Musatov,728.0,507.0,92744.0,Impressionism,Prayer on the railway station,52604.jpg,five_classes/52604.jpg
7213,Joaquín Sorolla,800.0,461.0,132020.0,Impressionism,Study of Vineyard,94083.jpg,five_classes/94083.jpg
7214,Frederic Bazille,444.0,829.0,32533.0,Impressionism,Louis Auriol Fishing,49489.jpg,five_classes/49489.jpg
7215,Saturnino Herran,460.0,800.0,67235.0,Impressionism,Manuel Toussaint,100265.jpg,five_classes/100265.jpg
7216,Egon Schiele,647.0,568.0,85216.0,Impressionism,Houses on the Town Square in Klosterneuberg,91657.jpg,five_classes/91657.jpg
7217,Nikolay Bogdanov-Belsky,526.0,698.0,322597.0,Impressionism,Little Girl in a Garden,71628.jpg,five_classes/71628.jpg
7218,Robert Spencer,654.0,561.0,374250.0,Impressionism,Misty Evening ,22767.jpg,five_classes/22767.jpg
7219,Peder Severin Kroyer,564.0,650.0,185959.0,Impressionism,Viggo Johansen,50744.jpg,five_classes/50744.jpg
7220,Hoca Ali Riza,775.0,473.0,37036.0,Impressionism,unknown title,29129.jpg,five_classes/29129.jpg
7221,António de Carvalho da Silva Porto,800.0,458.0,164755.0,Impressionism,Recanto de praia,98314.jpg,five_classes/98314.jpg
7222,Frederic Bazille,787.0,465.0,22960.0,Impressionism,Mall of Aigues-Mortes,49413.jpg,five_classes/49413.jpg
7223,Henry Herbert La Thangue,533.0,685.0,74394.0,Impressionism,The Watersplash,91319.jpg,five_classes/91319.jpg
7224,Konstantin Korovin,365.0,1000.0,61524.0,Impressionism,A Muse,72921.jpg,five_classes/72921.jpg
7225,Alfred Sisley,800.0,456.0,111897.0,Impressionism,Early Snow at Louveciennes,29772.jpg,five_classes/29772.jpg
7226,William Merritt Chase,656.0,556.0,322340.0,Impressionism,Seated Woman in Yello Striped Gown,83973.jpg,five_classes/83973.jpg
7227,Robert Spencer,656.0,556.0,425845.0,Impressionism,Torn Out Buildings,56606.jpg,five_classes/56606.jpg
7228,Maxime Maufra,712.0,512.0,72081.0,Impressionism,Landscape,8326.jpg,five_classes/8326.jpg
7229,Pericles Pantazis ,552.0,660.0,40894.0,Impressionism,Girl,40205.jpg,five_classes/40205.jpg
7230,James McNeill Whistler,904.0,403.0,291628.0,Impressionism,The North Sea,63662.jpg,five_classes/63662.jpg
7231,George Henry,531.0,685.0,66599.0,Impressionism,Helen Stirling Stuart of Castlemilk,58783.jpg,five_classes/58783.jpg
7232,Emmanuel Zairis,676.0,538.0,123337.0,Impressionism,Figure in a rowing boat,5362.jpg,five_classes/5362.jpg
7233,Edouard Manet,474.0,766.0,26821.0,Impressionism,Portrait of George Moore,21152.jpg,five_classes/21152.jpg
7234,Konstantin Korovin,1000.0,363.0,77557.0,Impressionism,Landscape with factory buildings ,57492.jpg,five_classes/57492.jpg
7235,Theodor Philipsen,750.0,484.0,155257.0,Impressionism,Jutlandic heath landscape,66679.jpg,five_classes/66679.jpg
7236,Theodor Philipsen,605.0,600.0,146181.0,Impressionism,Brakkebroen landing stage on Saltholm,34100.jpg,five_classes/34100.jpg
7237,Santiago Rusinol,453.0,801.0,97453.0,Impressionism,Portrait of Ramon Casas,59761.jpg,five_classes/59761.jpg
7238,Maxime Maufra,708.0,512.0,58567.0,Impressionism,Amont prairie,100550.jpg,five_classes/100550.jpg
7239,Vasily Polenov,434.0,834.0,32333.0,Impressionism,Venice,30478.jpg,five_classes/30478.jpg
7240,Kazimir Malevich,517.0,700.0,89971.0,Impressionism,Two Women in a Garden,82192.jpg,five_classes/82192.jpg
7241,Ipolit Strambu,800.0,452.0,130244.0,Impressionism,Nude With Carpet Background,81118.jpg,five_classes/81118.jpg
7242,Ion Andreescu,698.0,518.0,46031.0,Impressionism,Pansies,30678.jpg,five_classes/30678.jpg
7243,Walter Sickert,495.0,730.0,44657.0,Impressionism,"The Piazzetta and the Old Campanile, Venice",46432.jpg,five_classes/46432.jpg
7244,Arkhip Kuindzhi,821.0,440.0,89710.0,Impressionism,A Birch Grove,3828.jpg,five_classes/3828.jpg
7245,Mary Cassatt,606.0,596.0,102456.0,Impressionism,The Two Sisters,85634.jpg,five_classes/85634.jpg
7246,Victor Borisov-Musatov,668.0,540.0,41315.0,Impressionism,Reapers,82022.jpg,five_classes/82022.jpg
7247,Stefan Luchian,720.0,501.0,91545.0,Impressionism,Moineşti,75030.jpg,five_classes/75030.jpg
7248,John Henry Twachtman,520.0,693.0,335312.0,Impressionism,Abandoned Mill,96079.jpg,five_classes/96079.jpg
7249,Theodor Philipsen,600.0,600.0,188555.0,Impressionism,"Road through the woods, autumn",92385.jpg,five_classes/92385.jpg
7250,Niccolo Cannicci,600.0,600.0,83769.0,Impressionism,Pastorelli con gregge,82704.jpg,five_classes/82704.jpg
7251,Alfred Sisley,703.0,512.0,81372.0,Impressionism,Valley of the Seine at Saint Cloud,24560.jpg,five_classes/24560.jpg
7252,James Charles,449.0,800.0,58947.0,Impressionism,Dancing Lesson,44476.jpg,five_classes/44476.jpg
7253,Konstantin Yuon,700.0,513.0,139743.0,Impressionism,Landscape with a church,62523.jpg,five_classes/62523.jpg
7254,Edouard Manet,792.0,453.0,32574.0,Impressionism,At the races,28426.jpg,five_classes/28426.jpg
7255,Giovanni Boldini,512.0,700.0,208177.0,Impressionism,Sitting in the Garden,25323.jpg,five_classes/25323.jpg
7256,George Pemba,700.0,512.0,40107.0,Impressionism,Lesotho landscape,31497.jpg,five_classes/31497.jpg
7257,George Pemba,700.0,512.0,32652.0,Impressionism,"From above Matsieng, Lesotho",91153.jpg,five_classes/91153.jpg
